Month,Day,"Time
(hour)",(T_oa-db),(T_ra),(V_ma),(V_oa),(V_ra),(T_ma)," Q
(kW)",(T_ahc),T_sa
3,10,19,-8.8889,21.7679,2.7055,0.6726,2.0329,14.1462,35.9752,24.9008,26.7008
3,10,20,-9.4444,21.7203,2.7074,0.6726,2.0348,13.9778,38.424,25.4497,27.2497
3,10,21,-10.5556,21.6906,2.7229,0.6726,2.0502,13.7248,40.2398,25.6602,27.4602
3,10,22,-11.1111,21.6664,2.7389,0.6726,2.0663,13.6168,41.7098,25.911,27.711
3,10,23,-12.7778,21.6337,2.7759,0.6726,2.1033,13.2955,44.0517,26.0925,27.8925
3,10,24,-12.7778,21.6102,2.7855,0.6726,2.1129,13.3064,44.9965,26.3334,28.1334
3,11,1,-13.3333,21.5957,2.8037,0.6726,2.131,13.2158,46.1967,26.4996,28.2996
3,11,2,-13.8889,21.5824,2.8055,0.6726,2.1329,13.0781,46.9936,26.5755,28.3755
3,11,3,-15,21.5554,2.8482,0.6726,2.1755,12.9224,49.0516,26.7925,28.5925
3,11,4,-15,21.5355,2.8546,0.6726,2.1819,12.9266,49.8762,26.9983,28.7983
3,11,5,-16.1111,21.5194,2.8758,0.6726,2.2031,12.7178,51.3014,27.0745,28.8745
3,11,6,-16.6667,21.5021,2.8875,0.6726,2.2148,12.6107,52.5591,27.2543,29.0543
3,11,7,-17.2222,21.5149,2.8441,0.6726,2.1715,12.3537,51.4743,26.9004,28.7004
3,11,8,-16.6667,21.6066,2.7077,0.6726,2.035,12.0988,42.5943,24.7314,26.5314
3,11,9,-15,21.709,2.7055,0.6726,2.0329,12.5826,35.6374,23.1783,24.9783
3,11,10,-14.4444,21.7773,2.7055,0.6726,2.0329,12.7721,30.7971,21.9347,23.7347
3,11,11,-13.3333,21.8302,2.7055,0.6726,2.0329,13.0881,29.733,21.9439,23.7439
3,11,12,-12.7778,21.8401,2.7055,0.6726,2.0329,13.2336,28.037,21.5886,23.3886
3,11,13,-11.1111,21.8453,2.7055,0.6726,2.0329,13.6518,26.1417,21.4534,23.2534
3,11,14,-10.5556,21.8711,2.7055,0.6726,2.0329,13.8093,24.2277,21.0436,22.8436
3,11,15,-9.4444,22.2375,2.7055,0.6726,2.0329,14.3609,22.6334,21.1321,22.9321
3,11,16,-8.8889,22.6741,2.8113,0.6726,2.1387,15.1224,21.9326,21.4537,23.2537
3,11,17,-8.3333,22.5874,2.7055,0.6726,2.0329,14.9001,22.9918,21.7914,23.5914
3,11,18,-8.8889,22.2003,2.7055,0.6726,2.0329,14.4711,24.8106,21.8965,23.6965
3,11,19,-8.8889,21.8106,2.7055,0.6726,2.0329,14.1782,33.5405,24.2062,26.0062
3,11,20,-10,21.7501,2.7055,0.6726,2.0329,13.8566,36.6466,24.8009,26.6009
3,11,21,-10.5556,21.7204,2.7055,0.6726,2.0329,13.6961,38.4112,25.161,26.961
3,11,22,-11.6667,21.6938,2.7211,0.6726,2.0484,13.4473,40.3565,25.4136,27.2136
3,11,23,-12.2222,21.6644,2.7507,0.6726,2.078,13.3779,42.1235,25.7308,27.5308
3,11,24,-12.2222,21.6488,2.7522,0.6726,2.0796,13.3708,42.7888,25.9114,27.7114
3,12,1,-12.7778,21.6357,2.7647,0.6726,2.0921,13.2632,43.8655,26.0564,27.8564
3,12,2,-12.7778,21.6253,2.7634,0.6726,2.0908,13.2515,44.3044,26.1781,27.9781
3,12,3,-13.3333,21.6182,2.7638,0.6726,2.0912,13.1119,44.9417,26.2165,28.0165
3,12,4,-12.7778,21.6244,2.7367,0.6726,2.064,13.1689,44.2102,26.1905,27.9905
3,12,5,-12.7778,21.6284,2.7391,0.6726,2.0665,13.1796,44.4276,26.2538,28.0538
3,12,6,-12.2222,21.6292,2.7303,0.6726,2.0576,13.2896,44.2091,26.3468,28.1468
3,12,7,-12.2222,21.6374,2.7095,0.6726,2.0369,13.2319,43.8895,26.2913,28.0913
3,12,8,-11.1111,21.6808,2.7055,0.6726,2.0329,13.5283,38.3584,24.9707,26.7707
3,12,9,-10.5556,21.7419,2.7055,0.6726,2.0329,13.7123,34.662,24.0588,25.8588
3,12,10,-9.4444,21.8209,2.7055,0.6726,2.0329,14.0479,25.633,21.7082,23.5082
3,12,11,-6.1111,21.9498,2.7055,0.6726,2.0329,14.9734,20.4906,21.1167,22.9167
3,12,12,-4.4444,22.0149,2.7055,0.6726,2.0329,15.4368,17.4872,20.688,22.488
3,12,13,-3.8889,21.9922,2.7055,0.6726,2.0329,15.5578,17.801,20.9055,22.7055
3,12,14,-3.3333,21.9676,2.7055,0.6726,2.0329,15.7734,18.4693,21.3261,23.1261
3,12,15,-2.2222,22.2927,2.7055,0.6913,2.0142,16.0286,16.1088,20.8758,22.6758
3,12,16,-2.2222,22.3037,2.7055,0.6726,2.0329,16.2062,17.2412,21.3973,23.1973
3,12,17,-2.7778,21.961,2.7055,0.6726,2.0329,15.8831,19.5756,21.7705,23.5705
3,12,18,-2.7778,21.9202,2.7055,0.6726,2.0329,15.865,23.1741,22.8343,24.6343
3,12,19,-3.3333,21.872,2.7055,0.6726,2.0329,15.6056,28.4775,24.1621,25.9621
3,12,20,-3.3333,21.8347,2.7055,0.6726,2.0329,15.5776,30.1987,24.6504,26.4504
3,12,21,-4.4444,21.8132,2.7055,0.6726,2.0329,15.2852,32.041,24.9017,26.7017
3,12,22,-5,21.791,2.7055,0.6726,2.0329,15.1303,33.5836,25.2044,27.0044
3,12,23,-5,21.7782,2.7055,0.6726,2.0329,15.1207,34.1735,25.3714,27.1714
3,12,24,-5.5556,21.767,2.7055,0.6726,2.0329,14.9742,35.3446,25.5708,27.3708
3,13,1,-6.1111,21.7552,2.7055,0.6726,2.0329,14.8273,35.9721,25.6065,27.4065
3,13,2,-5,21.7566,2.7055,0.6726,2.0329,15.1045,35.507,25.7546,27.5546
3,13,3,-6.6667,21.7477,2.7055,0.6726,2.0329,14.6835,37.1381,25.8066,27.6066
3,13,4,-8.3333,21.7203,2.7055,0.6726,2.0329,14.2485,39.0321,25.9212,27.7212
3,13,5,-9.4444,21.6944,2.7055,0.6726,2.0329,13.9529,40.7048,26.1133,27.9133
3,13,6,-10.5556,21.6722,2.7055,0.6726,2.0329,13.6599,42.1597,26.2421,28.0421
3,13,7,-10.5556,21.6864,2.7055,0.6726,2.0329,13.6706,38.9584,25.2978,27.0978
3,13,8,-8.3333,21.7838,2.7055,0.6726,2.0329,14.2962,28.0471,22.6852,24.4852
3,13,9,-7.2222,21.9488,2.7055,0.6726,2.0329,14.7892,21.8453,21.3344,23.1344
3,13,10,-4.4444,22.2401,2.7055,0.6756,2.0299,15.5765,17.9823,20.979,22.779
3,13,11,-1.6667,22.4635,2.7055,0.6726,2.0329,16.513,15.5707,21.2062,23.0062
3,13,12,-2.2222,22.4313,2.7055,0.6726,2.0329,16.3874,14.1048,20.6369,22.4369
3,13,13,-2.2222,22.2813,2.7055,0.6726,2.0329,16.2972,9.8932,19.2769,21.0769
3,13,14,-1.6667,22.4767,2.7055,0.6933,2.0122,16.2897,9.0168,19.0053,20.8053
3,13,15,-1.6667,22.9563,3.0315,0.7547,2.2768,16.8265,10.5706,19.6731,21.4731
3,13,16,-2.7778,22.9522,2.9877,0.7087,2.2789,16.8484,12.1666,20.1731,21.9731
3,13,17,-3.3333,22.7885,2.7574,0.6726,2.0848,16.4165,14.7557,20.7788,22.5788
3,13,18,-3.8889,22.3517,2.7055,0.6726,2.0329,15.8279,17.5391,21.1019,22.9019
3,13,19,-4.4444,21.9283,2.7055,0.6726,2.0329,15.448,24.6051,22.8369,24.6369
3,13,20,-5,21.865,2.7055,0.6726,2.0329,15.186,28.1572,23.634,25.434
3,13,21,-4.4444,21.8416,2.7055,0.6726,2.0329,15.3065,29.1301,24.05,25.85
3,13,22,-4.4444,21.8316,2.7055,0.6726,2.0329,15.2989,30.1272,24.3415,26.1415
3,13,23,-4.4444,21.8209,2.7055,0.6726,2.0329,15.291,30.8571,24.5524,26.3524
3,13,24,-5,21.8093,2.7055,0.6726,2.0329,15.1441,31.8717,24.7051,26.5051
3,14,1,-5.5556,21.7928,2.7055,0.6726,2.0329,14.9936,33.2506,24.963,26.763
3,14,2,-6.1111,21.7745,2.7055,0.6726,2.0329,14.8418,34.5005,25.1806,26.9806
3,14,3,-6.1111,21.763,2.7055,0.6726,2.0329,14.8331,35.0668,25.3413,27.1413
3,14,4,-6.1111,21.7577,2.7055,0.6726,2.0329,14.8291,35.3563,25.4239,27.2239
3,14,5,-5.5556,21.7578,2.7055,0.6726,2.0329,14.9673,35.219,25.526,27.326
3,14,6,-6.6667,21.7469,2.7055,0.6726,2.0329,14.6828,36.8076,25.7069,27.5069
3,14,7,-5.5556,21.7415,2.7055,0.6726,2.0329,14.9551,36.072,25.769,27.569
3,14,8,-3.8889,21.7722,2.7055,0.6726,2.0329,15.3924,32.7609,25.2287,27.0287
3,14,9,-2.2222,21.8049,2.7055,0.6726,2.0329,15.8314,31.2758,25.236,27.036
3,14,10,-2.2222,21.824,2.7055,0.6726,2.0329,15.8458,29.5734,24.7389,26.5389
3,14,11,-1.6667,21.8366,2.7055,0.6726,2.0329,15.9934,29.0186,24.7242,26.5242
3,14,12,-2.2222,21.8377,2.7055,0.6726,2.0329,15.9659,28.8465,24.6441,26.4441
3,14,13,-2.2222,21.8378,2.7055,0.6726,2.0329,15.9629,28.4821,24.5314,26.3314
3,14,14,-2.7778,21.8331,2.7055,0.6726,2.0329,15.8188,29.3341,24.6392,26.4392
3,14,15,-2.7778,21.8242,2.7055,0.6726,2.0329,15.7078,30.0856,24.7507,26.5507
3,14,16,-2.2222,21.8225,2.7055,0.6726,2.0329,15.8447,30.0518,24.8817,26.6817
3,14,17,-2.2222,21.8184,2.7055,0.6726,2.0329,15.8416,30.8652,25.1231,26.9231
3,14,18,-1.1111,21.8153,2.7055,0.6726,2.0329,16.1154,30.741,25.3684,27.1684
3,14,19,-0.5556,21.8177,2.7055,0.6726,2.0329,16.2554,30.7444,25.5138,27.3138
3,14,20,-1.1111,21.8124,2.7055,0.6726,2.0329,16.1133,31.541,25.6069,27.4069
3,14,21,-0.5556,21.8098,2.7055,0.6726,2.0329,16.2494,31.1944,25.6432,27.4432
3,14,22,-0.5556,21.813,2.7055,0.6726,2.0329,16.2519,31.1494,25.6321,27.4321
3,14,23,-0.5556,21.8131,2.7055,0.6726,2.0329,16.2519,31.0531,25.6031,27.4031
3,14,24,-0.5556,21.8136,2.7055,0.6726,2.0329,16.2523,31.0687,25.6083,27.4083
3,15,1,0,21.8172,2.7055,0.6726,2.0329,16.3932,30.5784,25.606,27.406
3,15,2,0,21.82,2.7055,0.6726,2.0329,16.3952,30.6517,25.6302,27.4302
3,15,3,0.5556,21.8224,2.7055,0.6726,2.0329,16.5352,30.1524,25.6241,27.4241
3,15,4,-2.2222,21.8053,2.7055,0.6726,2.0329,15.8317,32.8116,25.6982,27.4982
3,15,5,-4.4444,21.7632,2.7055,0.6726,2.0329,15.2476,35.6217,25.9374,27.7374
3,15,6,-5,21.7388,2.7055,0.6726,2.0329,15.0912,36.3544,25.9949,27.7949
3,15,7,-4.4444,21.7408,2.7055,0.6726,2.0329,15.2308,35.7289,25.9521,27.7521
3,15,8,-5,21.7541,2.7055,0.6726,2.0329,15.1026,34.4562,25.4375,27.2375
3,15,9,-3.8889,21.7846,2.7055,0.6726,2.0329,15.4018,31.1447,24.7531,26.5531
3,15,10,-3.8889,21.8208,2.7055,0.6726,2.0329,15.5395,28.5073,24.103,25.903
3,15,11,-1.1111,21.8401,2.7055,0.6726,2.0329,16.1998,28.0399,24.6422,26.4422
3,15,12,0,21.8547,2.7055,0.6726,2.0329,16.4669,26.8501,24.5585,26.3585
3,15,13,1.1111,21.8726,2.7055,0.6726,2.0329,16.7363,25.4952,24.4267,26.2267
3,15,14,2.2222,21.9014,2.7055,0.6993,2.0062,16.8146,22.31,23.546,25.346
3,15,15,2.7778,21.9378,2.7055,0.7235,1.9821,16.8144,19.0838,22.5725,24.3725
3,15,16,2.2222,21.9471,2.7055,0.704,2.0015,16.8144,20.6261,23.0378,24.8378
3,15,17,1.1111,21.9184,2.7055,0.6726,2.0329,16.7766,24.0573,24.0343,25.8343
3,15,18,1.1111,21.8939,2.7055,0.6726,2.0329,16.7512,24.6498,24.187,25.987
3,15,19,1.1111,21.8762,2.7055,0.6726,2.0329,16.7607,26.8814,24.87,26.67
3,15,20,1.1111,21.8601,2.7055,0.6726,2.0329,16.7671,27.3329,25.0127,26.8127
3,15,21,1.6667,21.8577,2.7055,0.6756,2.0299,16.8159,27.3743,25.0754,26.8754
3,15,22,0.5556,21.8486,2.7055,0.6726,2.0329,16.6277,28.7144,25.2859,27.0859
3,15,23,-0.5556,21.8299,2.7055,0.6726,2.0329,16.3689,29.8965,25.3755,27.1755
3,15,24,-1.1111,21.8168,2.7055,0.6726,2.0329,16.1166,30.8569,25.4044,27.2044
3,16,1,-2.2222,21.8044,2.7055,0.6726,2.0329,15.8311,31.9527,25.4392,27.2392
3,16,2,-2.7778,21.7871,2.7055,0.6726,2.0329,15.6799,33.2387,25.6695,27.4695
3,16,3,-3.3333,21.7718,2.7055,0.6726,2.0329,15.5303,34.1729,25.7954,27.5954
3,16,4,-4.4444,21.7537,2.7055,0.6726,2.0329,15.2404,35.7755,25.9761,27.7761
3,16,5,-5,21.7365,2.7055,0.6726,2.0329,15.0894,36.6492,26.0815,27.8815
3,16,6,-5.5556,21.7243,2.7055,0.6726,2.0329,14.9421,37.6856,26.2393,28.0393
3,16,7,-7.2222,21.7243,2.7055,0.6726,2.0329,14.5278,36.4743,25.4461,27.2461
3,16,8,-7.2222,21.7684,2.7055,0.6726,2.0329,14.5609,31.0687,23.8622,25.6622
3,16,9,-7.7778,21.8314,2.7055,0.6726,2.0329,14.4702,26.5771,22.4243,24.2243
3,16,10,-7.2222,21.9098,2.7055,0.6726,2.0329,14.7455,21.8891,21.3028,23.1028
3,16,11,-7.2222,21.9706,2.7055,0.6726,2.0329,14.8067,20.4689,20.9399,22.7399
3,16,12,-7.2222,21.9711,2.7055,0.6726,2.0329,14.8042,17.9788,20.1912,21.9912
3,16,13,-7.7778,21.9287,2.7055,0.6726,2.0329,14.6473,23.2475,21.6092,23.4092
3,16,14,-7.7778,21.9089,2.7055,0.6726,2.0329,14.6023,20.2948,20.679,22.479
3,16,15,-7.2222,21.9277,2.7055,0.6726,2.0329,14.7602,19.3903,20.5692,22.3692
3,16,16,-7.2222,22.0195,2.7055,0.6726,2.0329,14.7802,18.77,20.4038,22.2038
3,16,17,-7.2222,22.0036,2.7055,0.6726,2.0329,14.7376,20.5332,20.8886,22.6886
3,16,18,-7.7778,21.8619,2.7055,0.6726,2.0329,14.4931,28.7416,23.0956,24.8956
3,16,19,-8.3333,21.7941,2.7055,0.6726,2.0329,14.3039,33.5503,24.3392,26.1392
3,16,20,-9.4444,21.7448,2.7055,0.6726,2.0329,13.9907,36.613,24.9301,26.7301
3,16,21,-10.5556,21.7102,2.7055,0.6726,2.0329,13.6884,38.879,25.2927,27.0927
3,16,22,-11.1111,21.6888,2.7055,0.6726,2.0329,13.5343,39.999,25.4664,27.2664
3,16,23,-11.6667,21.6739,2.714,0.6726,2.0414,13.4108,41.0843,25.6232,27.4232
3,16,24,-12.2222,21.6517,2.74,0.6726,2.0674,13.3361,42.5207,25.8522,27.6522
3,17,1,-12.2222,21.6307,2.7637,0.6726,2.091,13.3914,43.655,26.1338,27.9338
3,17,2,-14.4444,21.5941,2.809,0.6726,2.1363,12.9643,46.5121,26.3018,28.1018
3,17,3,-15.5556,21.5593,2.8265,0.6726,2.1539,12.7269,48.2752,26.4727,28.2727
3,17,4,-16.1111,21.5377,2.8506,0.6726,2.1779,12.6539,49.7615,26.6996,28.4996
3,17,5,-16.1111,21.5293,2.8474,0.6726,2.1748,12.6378,50.4612,26.8958,28.6958
3,17,6,-17.7778,21.5052,2.8914,0.6726,2.2187,12.3667,52.6374,26.9997,28.7997
3,17,7,-17.7778,21.5469,2.7285,0.6726,2.0559,11.8526,49.1133,26.2949,28.0949
3,17,8,-17.2222,21.6149,2.7055,0.6726,2.0329,11.9594,43.4464,24.8487,26.6487
3,17,9,-16.6667,21.6872,2.7055,0.6726,2.0329,12.1518,36.6052,23.0189,24.8189
3,17,10,-16.1111,21.7584,2.7055,0.6726,2.0329,12.3435,32.1347,21.8898,23.6898
3,17,11,-15,21.8007,2.7055,0.6726,2.0329,12.6515,29.746,21.4977,23.2977
3,17,12,-13.8889,21.8182,2.7055,0.6726,2.0329,12.9409,29.484,21.7181,23.5181
3,17,13,-12.7778,21.8267,2.7055,0.6726,2.0329,13.2236,28.3101,21.6596,23.4596
3,17,14,-12.2222,21.8397,2.7055,0.6726,2.0329,13.3714,26.7646,21.3511,23.1511
3,17,15,-10.5556,22.2144,2.7055,0.6726,2.0329,14.0673,23.9264,21.2181,23.0181
3,17,16,-10.5556,22.6679,2.824,0.6726,2.1514,14.7546,23.143,21.3969,23.1969
3,17,17,-9.4444,22.6068,2.7063,0.6726,2.0337,14.6408,24.0918,21.8532,23.6532
3,17,18,-9.4444,22.2304,2.7055,0.6726,2.0329,14.3556,24.9662,21.8246,23.6246
3,17,19,-10.5556,21.8024,2.7055,0.6726,2.0329,13.7577,35.123,24.2434,26.0434
3,17,20,-11.6667,21.7185,2.7333,0.6726,2.0607,13.5029,39.0953,25.0455,26.8455
3,17,21,-12.2222,21.6843,2.7425,0.6726,2.0698,13.3683,40.8851,25.3934,27.1934
3,17,22,-12.7778,21.6629,2.7546,0.6726,2.082,13.253,42.2862,25.6305,27.4305
3,17,23,-12.7778,21.6474,2.7613,0.6726,2.0886,13.2617,43.1215,25.8535,27.6535
3,17,24,-13.8889,21.6266,2.782,0.6726,2.1094,13.0397,44.7742,26.0066,27.8066
3,18,1,-15,21.5974,2.8034,0.6726,2.1308,12.8165,46.6603,26.216,28.016
3,18,2,-16.1111,21.5728,2.8173,0.6726,2.1447,12.5757,48.2512,26.3523,28.1523
3,18,3,-16.6667,21.5449,2.854,0.6726,2.1813,12.5391,50.1158,26.6623,28.4623
3,18,4,-16.1111,21.5433,2.8277,0.6726,2.1551,12.5863,49.8439,26.7658,28.5658
3,18,5,-16.1111,21.5408,2.8469,0.6726,2.1743,12.6451,50.5621,26.9345,28.7345
3,18,6,-16.1111,21.5296,2.8534,0.6726,2.1808,12.6565,51.1785,27.088,28.888
3,18,7,-15,21.597,2.7055,0.6726,2.0329,12.4984,45.0963,25.9025,27.7025
3,18,8,-12.7778,21.6979,2.7055,0.6726,2.0329,13.1268,36.0969,23.8795,25.6795
3,18,9,-11.1111,21.7923,2.7055,0.6726,2.0329,13.6121,29.1728,22.3169,24.1169
3,18,10,-10,21.9214,2.7055,0.6726,2.0329,13.9853,25.0131,21.4587,23.2587
3,18,11,-9.4444,22.0323,2.7055,0.6726,2.0329,14.2067,23.9872,21.3791,23.1791
3,18,12,-6.1111,22.0003,2.7055,0.6726,2.0329,15.0114,19.8697,20.9693,22.7693
3,18,13,-5,21.9546,2.7055,0.6726,2.0329,15.2533,18.59,20.8321,22.6321
3,18,14,-4.4444,22.0223,2.7055,0.6726,2.0329,15.5146,16.0375,20.3317,22.1317
3,18,15,-3.3333,22.112,2.7055,0.6726,2.0329,15.8639,15.7003,20.5856,22.3856
3,18,16,-2.7778,22.0583,2.7055,0.6726,2.0329,15.8837,16.4972,20.8453,22.6453
3,18,17,-2.7778,21.9661,2.7055,0.6726,2.0329,15.8843,18.3477,21.4025,23.2025
3,18,18,-2.7778,21.9346,2.7055,0.6726,2.0329,15.8637,22.7552,22.7069,24.5069
3,18,19,-2.7778,21.8916,2.7055,0.6726,2.0329,15.8347,26.0151,23.6576,25.4576
3,18,20,-3.8889,21.8554,2.7055,0.6726,2.0329,15.455,28.9744,24.1563,25.9563
3,18,21,-3.8889,21.8325,2.7055,0.6726,2.0329,15.4378,30.0753,24.4691,26.2691
3,18,22,-5,21.8149,2.7055,0.6726,2.0329,15.1483,31.8103,24.6911,26.4911
3,18,23,-5.5556,21.7963,2.7055,0.6726,2.0329,14.9963,32.864,24.8499,26.6499
3,18,24,-6.1111,21.7808,2.7055,0.6726,2.0329,14.8465,34.1831,25.0903,26.8903
3,19,1,-6.1111,21.7709,2.7055,0.6726,2.0329,14.839,34.4623,25.1662,26.9662
3,19,2,-7.2222,21.7551,2.7055,0.6726,2.0329,14.5509,36.3519,25.4335,27.2335
3,19,3,-8.8889,21.7246,2.7055,0.6726,2.0329,14.1137,38.4589,25.6095,27.4095
3,19,4,-11.1111,21.6863,2.7055,0.6726,2.0329,13.5324,41.4694,25.903,27.703
3,19,5,-9.4444,21.6767,2.7055,0.6726,2.0329,13.9396,40.3715,25.9998,27.7998
3,19,6,-7.2222,21.7039,2.7055,0.6726,2.0329,14.5125,38.6161,26.0714,27.8714
3,19,7,-6.1111,21.7334,2.7055,0.6726,2.0329,14.8109,36.2838,25.6829,27.4829
3,19,8,-5,21.7694,2.7055,0.6726,2.0329,15.1142,33.1912,25.07,26.87
3,19,9,-4.4444,21.7874,2.7055,0.6726,2.0329,15.2658,33.2411,25.2419,27.0419
3,19,10,-3.3333,21.8173,2.7055,0.6726,2.0329,15.5644,28.578,24.1499,25.9499
3,19,11,-2.2222,21.8628,2.7055,0.6726,2.0329,15.9406,25.93,23.7407,25.5407
3,19,12,-0.5556,21.8957,2.7055,0.6726,2.0329,16.3554,23.058,23.3015,25.1015
3,19,13,0,21.9163,2.7055,0.6726,2.0329,16.5079,22.8753,23.4027,25.2027
3,19,14,1.1111,21.9297,2.7055,0.6726,2.0329,16.7797,20.9526,23.1008,24.9008
3,19,15,2.2222,21.9553,2.7055,0.7034,2.0021,16.8252,18.491,22.4046,24.2046
3,19,16,2.2222,21.9652,2.7055,0.7044,2.0011,16.8252,19.0329,22.5681,24.3681
3,19,17,2.2222,21.9574,2.7055,0.7036,2.0019,16.8252,19.7729,22.7913,24.5913
3,19,18,-0.5556,21.9192,2.7055,0.6726,2.0329,16.3799,25.206,23.9737,25.7737
3,19,19,-1.1111,21.8666,2.7055,0.6726,2.0329,16.2,28.2074,24.6928,26.4928
3,19,20,-2.2222,21.8333,2.7055,0.6726,2.0329,15.9472,30.2501,25.0471,26.8471
3,19,21,-2.2222,21.8159,2.7055,0.6726,2.0329,15.8397,31.2003,25.2219,27.0219
3,19,22,-2.2222,21.8135,2.7055,0.6726,2.0329,15.8379,31.1741,25.2122,27.0122
3,19,23,-4.4444,21.7943,2.7055,0.6726,2.0329,15.2709,33.7458,25.3986,27.1986
3,19,24,-5,21.7672,2.7055,0.6726,2.0329,15.1125,34.9312,25.5902,27.3902
3,20,1,-5.5556,21.7548,2.7055,0.6726,2.0329,14.9651,35.7616,25.6863,27.4863
3,20,2,-3.3333,21.7636,2.7055,0.6726,2.0329,15.5242,34.0913,25.7645,27.5645
3,20,3,-2.2222,21.7839,2.7055,0.6726,2.0329,15.8156,33.2485,25.8129,27.6129
3,20,4,-2.2222,21.7876,2.7055,0.6726,2.0329,15.8184,33.53,25.9005,27.7005
3,20,5,-3.8889,21.7706,2.7055,0.6726,2.0329,15.3912,35.5641,26.0691,27.8691
3,20,6,-5.5556,21.7359,2.7055,0.6726,2.0329,14.9508,38.2727,26.4244,28.2244
3,20,7,-6.6667,21.7459,2.7055,0.6726,2.0329,14.6821,34.2945,24.9535,26.7535
3,20,8,-7.2222,21.8059,2.7055,0.6726,2.0329,14.5891,28.8269,23.22,25.02
3,20,9,-7.7778,21.8611,2.7055,0.6726,2.0329,14.6034,24.5367,21.9503,23.7503
3,20,10,-7.2222,22.0083,2.7055,0.6726,2.0329,14.7718,22.0704,21.3841,23.1841
3,20,11,-6.6667,22.1966,2.7055,0.6726,2.0329,15.0749,19.8812,21.0375,22.8375
3,20,12,-6.1111,22.2088,2.7055,0.6726,2.0329,15.1681,17.6536,20.4643,22.2643
3,20,13,-4.4444,22.0917,2.7055,0.6726,2.0329,15.5973,12.4378,19.3343,21.1343
3,20,14,-3.8889,22.2813,2.7055,0.688,2.0175,15.6267,13.2879,19.6195,21.4195
3,20,15,-3.8889,22.6546,2.7055,0.6778,2.0277,16.0046,13.9749,20.2093,22.0093
3,20,16,-4.4444,23.0417,3.1787,0.7155,2.4632,16.8549,13.3654,20.2878,22.0878
3,20,17,-3.8889,22.9643,3.0151,0.6866,2.3286,16.8496,13.3738,20.4708,22.2708
3,20,18,-4.4444,22.5088,2.7055,0.6726,2.0329,15.8078,17.9372,21.2011,23.0011
3,20,19,-5,22.0657,2.7055,0.6726,2.0329,15.3367,19.5422,21.203,23.003
3,20,20,-5,21.8766,2.7055,0.6726,2.0329,15.301,26.5466,23.2689,25.0689
3,20,21,-5,21.8544,2.7055,0.6726,2.0329,15.178,28.0484,23.5931,25.3931
3,20,22,-6.6667,21.8304,2.7055,0.6726,2.0329,14.7456,30.5912,23.9098,25.7098
3,20,23,-8.8889,21.7898,2.7055,0.6726,2.0329,14.1627,33.7863,24.2635,26.0635
3,20,24,-10,21.7538,2.7055,0.6726,2.0329,13.8594,35.97,24.6018,26.4018
3,21,1,-10,21.7345,2.7055,0.6726,2.0329,13.8449,37.1131,24.9281,26.7281
3,21,2,-12.2222,21.7069,2.7055,0.6726,2.0329,13.2717,39.7905,25.1307,26.9307
3,21,3,-13.8889,21.6668,2.7125,0.6726,2.0398,12.8498,42.3111,25.4092,27.2092
3,21,4,-13.8889,21.6413,2.7271,0.6726,2.0545,12.8781,43.4754,25.7149,27.5149
3,21,5,-14.4444,21.6243,2.7451,0.6726,2.0724,12.7863,44.6982,25.8938,27.6938
3,21,6,-15,21.6054,2.7604,0.6726,2.0877,12.6857,45.8772,26.0596,27.8596
3,21,7,-15.5556,21.6477,2.7055,0.6726,2.0329,12.3984,40.4184,24.4079,26.2079
3,21,8,-12.7778,21.7487,2.7055,0.6726,2.0329,13.1649,30.9657,22.3904,24.1904
3,21,9,-9.4444,21.9194,2.7055,0.6726,2.0329,14.2319,22.6521,21.0057,22.8057
3,21,10,-6.1111,22.2332,2.7055,0.6748,2.0307,15.1636,18.807,20.8058,22.6058
3,21,11,-3.3333,22.451,2.7055,0.6726,2.0329,16.0976,15.7826,20.8478,22.6478
3,21,12,-2.2222,22.4352,2.7055,0.6726,2.0329,16.3707,13.085,20.3127,22.1127
3,21,13,-2.2222,22.2832,2.7055,0.6726,2.0329,16.1908,9.8522,19.157,20.957
3,21,14,-1.6667,22.4582,2.7055,0.6946,2.0109,16.2646,9.3074,19.0675,20.8675
3,21,15,-1.1111,23.0615,3.2302,0.8294,2.4009,16.8551,10.7051,19.5608,21.3608
3,21,16,-1.1111,23.1628,3.2986,0.8572,2.4413,16.8546,11.1408,19.6121,21.4121
3,21,17,-0.5556,23.0324,3.0702,0.8045,2.2657,16.8515,11.7765,19.9831,21.7831
3,21,18,-1.6667,22.5787,2.7055,0.6726,2.0329,16.5509,13.9752,20.7638,22.5638
3,21,19,-3.3333,22.1402,2.7055,0.6726,2.0329,15.8071,17.5938,21.0971,22.8971
3,21,20,-5,21.9014,2.7055,0.6726,2.0329,15.2893,25.6807,22.997,24.797
3,21,21,-5.5556,21.8583,2.7055,0.6726,2.0329,15.0428,28.0539,23.4556,25.2556
3,21,22,-6.6667,21.8324,2.7055,0.6726,2.0329,14.7471,30.1609,23.7825,25.5825
3,21,23,-6.6667,21.8083,2.7055,0.6726,2.0329,14.7291,31.8528,24.2707,26.0707
3,21,24,-6.1111,21.7975,2.7055,0.6726,2.0329,14.8591,32.1129,24.4829,26.2829
3,22,1,-6.1111,21.7945,2.7055,0.6726,2.0329,14.8568,32.633,24.6364,26.4364
3,22,2,-7.7778,21.7757,2.7055,0.6726,2.0329,14.4283,34.6512,24.7973,26.5973
